来源类型,视频链接,作者ID,作者名字,视频发布时间,评论ID,评论内容,话题标签,点赞数,评论数
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623802394967245620",改编版李白给我一种感觉就是老师听到小学生告诉自己李白的对象是王昭君的荒诞感 [捂脸],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623451451420033829",其实看到最后，最可怕的是，任何单依纯的对家，接下来想搞事情，最简单的方式就是继续找水军去喷李荣浩了。这个过程中也要考虑一个情况真正去对方拱火的极端粉丝，不排除是第三方所为，毕竟我听单依纯的很多歌，我认为让她走到现在地位的作品，李白排不到前三，只是比较出圈而已。,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7624605569487651630",单填补了乐坛没有女法师的空白,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623969007666889513",李荣浩和杨丞琳在我眼里看来都是非常克制和理性的人，非常有脑子。,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623133732459365172",单依纯：你为什么不给我授权？ 李荣浩：如何呢？又能怎？[黄脸干杯],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623062465882735402",常石磊加单依纯，两个对眼了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623729823026807571",为什么拒绝给他，因为她改的太太太难听了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623438667026498319",单唱的李白，给我一种，对面油盐不进软硬不吃，活不起走舍不得死的流氓无赖感,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623053109401715492",支持李荣浩，歌火人火不是没有原因，看看来时的路就知道,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623385554679481142",李荣浩堪称当代鉴茶大师 [奸笑][奸笑],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623735654945866530",既然没法回应，那就围魏救赵[捂脸]所以“李荣浩抄袭”就上了热搜，唉——,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623229533793501961",这就和贪污犯罪一样   犯罪成本和惩罚力度不痛不痒,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7624769029546754866",大家知道这个单时 单已经赢了 不是因为这个谁知道她 我是才知道这个人,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623251667823559439",“你拒绝我的表白，那我就QJ你，反正最多三年，风险收益比不亏”看看这种行为多可怕,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623392198814188288",说实话，单依纯版本的李白，听都没听过，刚才听这个视频里那段，尴尬的我都要吐了，这改编的啥啊,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623120357305893678",李荣浩和单依纯谁输谁赢不知道，反正汪峰的热搜又被抢了。[看],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623149821839835931",单依纯还是脱离了李健老师的教育[泪奔],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623812040008450825",本来听着听着感觉挺合理，突然来了句“迎合女性”。我：？,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623770576386474810",快点把单弄成劣迹艺人吧[捂脸]实在受不了那两首歌了[尬笑],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7625871728710894363",李荣浩可不可以自己告完同时授权歌迷粉丝起诉赔偿呢！,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623269481327330085",改的太难听了。。。。也可能是我不懂欣赏吧。真的觉得超级难听。。。。。。,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7624722946036237098",改编的太垃圾,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623967815549551403",难怪如她所唱的那句，如此嚣张,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623687514751468328",为什么不授权。。我说很喜欢你的作品，然后公开打印了一张加了两笔擦屁股。再找你买你卖不卖。,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623079382978446138",我真不知道单依纯唱的这首受众是什么群体[捂脸][捂脸][捂脸][捂脸],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623081490842862342",那个歌你能不能别放那么久[微笑],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623629776188031771",去接侄女放学的时候好多小学生都说如何呢，又能怎[九转大肠]。每次说侄女也说如何呢又能怎[尬笑]。之后就不去接了[发怒],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623291689557771057",第一回听到那个如何呢 就觉得很难听 结果抖音一堆人骂我的,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623445181085713187",我还是觉得改的太难听了[泪奔][泪奔],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7625990845020619583",不太了解单依纯，她有几首原创歌曲啊？,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7624030531453731621",改编成什么玩意了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623075139576251186",你们去看看单依纯这场演唱会的信息，她是总监制，唱什么歌就是总监制安排的，她居然说自己不知道？[捂脸]也是没谁了，不但不真诚，还把自己的粉丝给耍了[泪奔],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623175181528613674",强唱疯批版李白基本可以理解为逼李荣浩放弃90后歌迷,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623271597189874472",这六个字还影响了孩子，成为网络热更，让孩子都不能好好说话~,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623053239273898789",蹭热的那个吴向飞才是最搞笑的哈哈哈哈哈哈,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623428556446761786",单依纯那不完了吗，接了这么多广告，侵权造成严重负面影响，品牌方可以解约，违约金恐怕超一亿了，火的快，死得也快。,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623635762739954489",这歌到底谁在听，[流泪]真不咋好听,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623558976412861221",问题是单改变的太难听了，主要太难听了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623148424128414470",李白本来就是打野啊,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623464297725952806",听博主这么一讲，就是国内乐坛的环境还要继续改善，如果被侵权的原创作者资历没这么厚的话，感觉好难撕扯,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623169958184452904",得了灰指甲，一个传染俩，问你怎么办，马上用亮甲！ 怎么办？用亮甲！ 怎么办？用亮甲！,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623153178293601030",因为太难听了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623381188447896377",李荣浩:读白这么恶心，怎么能给她恶心自己并帮她赚钱,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623999993825264422",单的版本真的不好听,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623380296969372474",终于不用再听如何呢又能怎了[比心],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623118567567590184",单依纯的粉丝是18-35岁女性？确定不是13-15岁青少年？这个群体的女性同意你这样的观念吗,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623632594378621696",我说民间有比山乙醇唱的好的有都是，你们信吗？,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623091382961963814",汪峰又在无人的角落开起了演唱会[流泪][流泪],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623079186659361593",改编的那版是真难听，尬的直起鸡皮疙瘩[尬笑],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623409715004113721",受众的是小孩吧，犯了错来一句：如何呢，又能怎,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7625402586628473640",本来对单很有好感，哪怕是这次侵权后，但看到单的粉丝们那些丑恶的表现，对单的好感度大打折扣了，饭圈文化太丑陋了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623449184482444066",看了李荣浩的微博，很明显他对单的改编就不满意。因为原版的《李白》就是李白，改了之后就变成了农药的李白了，这违背了他的创作初衷。刚开始是卖了出去，给芒果台和常石磊的面子，所以当时他没有对改编版发表过意见，并不是没有意见。现在他不要钱都不给唱，给单强行唱了，肯定火气大！,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623973294005551899",你们不喜欢别去添流量就好了，她违的是民事法，道歉赔钱定格了，都到不了拘留层面，剩下的就是，她有喜欢她的粉丝就够了，不需要那些喷她的，国家法律也不会因为不喜欢的人多了去逮捕她，遏制她！,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623146539242537763",李白这首歌需要靠她翻红吗，无论是当年刚出，还是现在。这歌都很火，几乎每年都会自己火一段，需要靠她那么难听的版本翻红？,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623315463296942874",重点是，翻唱大师没有自己的代表作,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623207108703437577",李荣浩的原版明明很好听，单依纯的版本什么鬼玩意[杀马特]难听死了,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623063081891103547",我觉得哪个版本很恶心，完全没法听,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623765546446832390",我其实一直没懂区区三万天啥意思,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623451015941243705",你听听她唱的，是我的话我也不让她翻唱,"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
李荣浩单依纯,https://www.douyin.com/video/7623045760828984603,MS4wLjABAAAA7TEYd0sKQxlNr0C0xmy-nKWcP76E3TEL3W3vAqCTAPU,一个凡老师,2026/3/30 21:51,"	7623183928690967345",凡老师这个视频一发，私信应该很炸裂吧，小🍠党卫军会杀过来的吧，老师顶得住顶不住啊[流泪],"#娱乐,#李荣浩,#单依纯,#李白,#公关",24118,2328
